2023-05-02 14:44:12,932 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@68118f65, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@75f4b5c3, org.springframework.security.web.context.SecurityContextPersistenceFilter@6eb2b6cb, org.springframework.security.web.header.HeaderWriterFilter@6d73e2bc, org.springframework.security.web.authentication.logout.LogoutFilter@76df7280, com.yigiter.librarymanagement.security.jwt.AuthTokenFilter@43b996a6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3038013b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@29fd31e4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5377d9b6, org.springframework.security.web.session.SessionManagementFilter@62bf22f7, org.springframework.security.web.access.ExceptionTranslationFilter@7583e850, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@45f6e7fb]
2023-05-02 14:44:13,008 WARN  [restartedMain] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration:spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-05-02 14:44:13,551 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/v3/api-docs/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-05-02 14:44:13,551 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/v3/api-docs/**']
2023-05-02 14:44:13,551 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='swagger-ui.html']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-05-02 14:44:13,551 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='swagger-ui.html']
2023-05-02 14:44:13,551 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/swagger-ui/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-05-02 14:44:13,551 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/swagger-ui/**']
2023-05-02 14:44:13,551 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-05-02 14:44:13,551 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/']
